Location,Sex,Age,Mean/Expected_Mortality,Mortality,Excess_mortality,STANDARD_DEVIATION,Z-Score(95%),SIGNIFICANT,Conf_interval,Lower_bound_Mean/Expected_Mortality,Upper_bound_Mean/Expected_Mortality,P_Score,P_Score_fluctuation,Mean/Expected_Mortality ±,Excess_mortality ±,P_Score ±
Dobrich,Male,(65-69),116.0,78,-38.0,17.5,-2.2,Significant Decrease,34.3,81.7,150.3,-32.8,15.3,116.0 (±34.3),-38.0 (±34.3),-32.8% (±15.3%)
Dobrich,Male,(70-74),68.2,116,47.8,16.9,2.8,Significant Increase,33.2,35.0,101.4,70.1,55.7,68.2 (±33.2),47.8 (±33.2),70.1% (±55.7%)
Dobrich,Male,(75-79),60.1,99,38.9,15.7,2.5,Significant Increase,30.7,29.4,90.8,64.7,55.7,60.1 (±30.7),38.9 (±30.7),64.7% (±55.7%)
Dobrich,Male,(80-84),48.0,83,35.0,17.0,2.1,Significant Increase,33.3,14.7,81.3,72.9,70.8,48.0 (±33.3),35.0 (±33.3),72.9% (±70.8%)
Dobrich,Male,(85-89),42.5,65,22.5,14.7,1.5,Not Significant,28.7,13.8,71.2,52.9,61.6,42.5 (±28.7),22.5 (±28.7),52.9% (±61.6%)
Dobrich,Male,(90+),16.8,30,13.2,10.6,1.2,Not Significant,20.8,-4.0,37.6,78.6,98.8,16.8 (±20.8),13.2 (±20.8),78.6% (±98.8%)
Dobrich,Total,(0-4),8.4,4,-4.4,4.1,-1.1,Not Significant,8.0,0.4,16.4,-52.4,23.2,8.4 (±8.0),-4.4 (±8.0),-52.4% (±23.2%)
Dobrich,Total,(10-14),-1.7,0,1.7,1.7,1.0,Not Significant,3.3,-5.0,1.6,-100.0,0.0,-1.7 (±3.3),1.7 (±3.3),-100.0% (±0.0%)
Dobrich,Total,(15-19),3.0,3,0.0,2.6,0.0,Not Significant,5.1,-2.1,8.1,0.0,63.0,3.0 (±5.1),0.0 (±5.1),0.0% (±63.0%)
Dobrich,Total,(20-24),2.3,1,-1.3,1.6,-0.8,Not Significant,3.1,-0.8,5.4,-56.5,25.0,2.3 (±3.1),-1.3 (±3.1),-56.5% (±25.0%)
Dobrich,Total,(25-29),-1.3,1,2.3,3.0,0.8,Not Significant,5.8,-7.1,4.5,-176.9,-99.1,-1.3 (±5.8),2.3 (±5.8),-176.9% (±-99.1%)
Dobrich,Total,(30-34),-1.6,2,3.6,3.4,1.0,Not Significant,6.8,-8.4,5.2,-225.0,-163.5,-1.6 (±6.8),3.6 (±6.8),-225.0% (±-163.5%)
Dobrich,Total,(35-39),4.8,4,-0.8,4.8,-0.2,Not Significant,9.4,-4.6,14.2,-16.7,55.1,4.8 (±9.4),-0.8 (±9.4),-16.7% (±55.1%)
Dobrich,Total,(40-44),11.5,10,-1.5,6.9,-0.2,Not Significant,13.6,-2.1,25.1,-13.0,47.2,11.5 (±13.6),-1.5 (±13.6),-13.0% (±47.2%)
Dobrich,Total,(45-49),38.3,14,-24.3,8.7,-2.8,Significant Decrease,17.0,21.3,55.3,-63.4,11.3,38.3 (±17.0),-24.3 (±17.0),-63.4% (±11.3%)
Dobrich,Total,(5-9),-2.0,0,2.0,1.9,1.1,Not Significant,3.7,-5.7,1.7,-100.0,0.0,-2.0 (±3.7),2.0 (±3.7),-100.0% (±0.0%)
Dobrich,Total,(50-54),35.6,40,4.4,12.4,0.4,Not Significant,24.3,11.3,59.9,12.4,45.6,35.6 (±24.3),4.4 (±24.3),12.4% (±45.6%)
Dobrich,Total,(55-59),50.5,55,4.5,12.1,0.4,Not Significant,23.7,26.8,74.2,8.9,34.8,50.5 (±23.7),4.5 (±23.7),8.9% (±34.8%)
Dobrich,Total,(60-64),102.2,83,-19.2,18.3,-1.1,Not Significant,35.8,66.4,138.0,-18.8,21.1,102.2 (±35.8),-19.2 (±35.8),-18.8% (±21.1%)
Dobrich,Total,(65-69),137.0,117,-20.0,20.9,-1.0,Not Significant,41.0,96.0,178.0,-14.6,19.7,137.0 (±41.0),-20.0 (±41.0),-14.6% (±19.7%)
Dobrich,Total,(70-74),131.4,210,78.6,21.5,3.7,Significant Increase,42.0,89.4,173.4,59.8,38.7,131.4 (±42.0),78.6 (±42.0),59.8% (±38.7%)
Dobrich,Total,(75-79),161.5,192,30.5,23.0,1.3,Not Significant,45.0,116.5,206.5,18.9,25.9,161.5 (±45.0),30.5 (±45.0),18.9% (±25.9%)
Dobrich,Total,(80-84),156.4,189,32.6,32.9,1.0,Not Significant,64.4,92.0,220.8,20.8,35.2,156.4 (±64.4),32.6 (±64.4),20.8% (±35.2%)
Dobrich,Total,(85-89),129.5,165,35.5,24.4,1.5,Not Significant,47.7,81.8,177.2,27.4,34.3,129.5 (±47.7),35.5 (±47.7),27.4% (±34.3%)
Dobrich,Total,(90+),77.5,96,18.5,20.3,0.9,Not Significant,39.8,37.7,117.3,23.9,42.1,77.5 (±39.8),18.5 (±39.8),23.9% (±42.1%)
Gabrovo,Female,(0-4),1.2,0,-1.2,1.9,-0.6,Not Significant,3.8,-2.6,5.0,-100.0,0.0,1.2 (±3.8),-1.2 (±3.8),-100.0% (±0.0%)
Gabrovo,Female,(10-14),0.0,0,0.0,0.0,,Undetermined,0.0,0.0,0.0,0.0,,0.0 (±0.0),0.0 (±0.0),0.0% (±nan%)
Gabrovo,Female,(15-19),0.1,0,-0.1,1.4,-0.1,Not Significant,2.7,-2.6,2.8,-100.0,0.0,0.1 (±2.7),-0.1 (±2.7),-100.0% (±0.0%)
Gabrovo,Female,(20-24),-0.3,0,0.3,0.9,0.3,Not Significant,1.7,-2.0,1.4,-100.0,0.0,-0.3 (±1.7),0.3 (±1.7),-100.0% (±0.0%)
Gabrovo,Female,(25-29),0.8,1,0.2,2.1,0.1,Not Significant,4.2,-3.4,5.0,25.0,105.0,0.8 (±4.2),0.2 (±4.2),25.0% (±105.0%)
Gabrovo,Female,(30-34),-0.6,0,0.6,1.2,0.5,Not Significant,2.4,-3.0,1.8,-100.0,0.0,-0.6 (±2.4),0.6 (±2.4),-100.0% (±0.0%)
Gabrovo,Female,(35-39),2.4,1,-1.4,2.3,-0.6,Not Significant,4.5,-2.1,6.9,-58.3,27.2,2.4 (±4.5),-1.4 (±4.5),-58.3% (±27.2%)
Gabrovo,Female,(40-44),3.1,1,-2.1,2.4,-0.9,Not Significant,4.6,-1.5,7.7,-67.7,19.3,3.1 (±4.6),-2.1 (±4.6),-67.7% (±19.3%)
Gabrovo,Female,(45-49),7.8,2,-5.8,3.4,-1.7,Not Significant,6.6,1.2,14.4,-74.4,11.7,7.8 (±6.6),-5.8 (±6.6),-74.4% (±11.7%)
Gabrovo,Female,(5-9),0.0,0,0.0,0.0,,Undetermined,0.0,0.0,0.0,0.0,,0.0 (±0.0),0.0 (±0.0),0.0% (±nan%)
Gabrovo,Female,(50-54),7.4,9,1.6,4.0,0.4,Not Significant,7.8,-0.4,15.2,21.6,62.4,7.4 (±7.8),1.6 (±7.8),21.6% (±62.4%)
Gabrovo,Female,(55-59),5.4,12,6.6,5.2,1.3,Not Significant,10.2,-4.8,15.6,122.2,145.3,5.4 (±10.2),6.6 (±10.2),122.2% (±145.3%)
Gabrovo,Female,(60-64),17.7,25,7.3,8.0,0.9,Not Significant,15.6,2.1,33.3,41.2,66.1,17.7 (±15.6),7.3 (±15.6),41.2% (±66.1%)
Gabrovo,Female,(65-69),31.1,29,-2.1,9.2,-0.2,Not Significant,18.1,13.0,49.2,-6.8,34.3,31.1 (±18.1),-2.1 (±18.1),-6.8% (±34.3%)
Gabrovo,Female,(70-74),53.4,58,4.6,12.9,0.4,Not Significant,25.2,28.2,78.6,8.6,34.8,53.4 (±25.2),4.6 (±25.2),8.6% (±34.8%)
Gabrovo,Female,(75-79),70.5,70,-0.5,17.1,-0.0,Not Significant,33.5,37.0,104.0,-0.7,32.0,70.5 (±33.5),-0.5 (±33.5),-0.7% (±32.0%)
Gabrovo,Female,(80-84),84.7,102,17.3,21.2,0.8,Not Significant,41.5,43.2,126.2,20.4,39.6,84.7 (±41.5),17.3 (±41.5),20.4% (±39.6%)
Gabrovo,Female,(85-89),72.3,93,20.7,19.9,1.0,Not Significant,39.0,33.3,111.3,28.6,45.0,72.3 (±39.0),20.7 (±39.0),28.6% (±45.0%)
Gabrovo,Female,(90+),69.3,79,9.7,12.9,0.8,Not Significant,25.3,44.0,94.6,14.0,30.5,69.3 (±25.3),9.7 (±25.3),14.0% (±30.5%)
Gabrovo,Male,(0-4),0.9,1,0.1,1.1,0.1,Not Significant,2.1,-1.2,3.0,11.1,77.8,0.9 (±2.1),0.1 (±2.1),11.1% (±77.8%)
Gabrovo,Male,(10-14),0.0,0,0.0,0.0,,Undetermined,0.0,0.0,0.0,0.0,,0.0 (±0.0),0.0 (±0.0),0.0% (±nan%)
Gabrovo,Male,(15-19),1.4,0,-1.4,1.2,-1.2,Not Significant,2.4,-1.0,3.8,-100.0,0.0,1.4 (±2.4),-1.4 (±2.4),-100.0% (±0.0%)
Gabrovo,Male,(20-24),0.7,1,0.3,2.0,0.1,Not Significant,4.0,-3.3,4.7,42.9,121.6,0.7 (±4.0),0.3 (±4.0),42.9% (±121.6%)
Gabrovo,Male,(25-29),1.7,3,1.3,2.1,0.6,Not Significant,4.2,-2.5,5.9,76.5,125.7,1.7 (±4.2),1.3 (±4.2),76.5% (±125.7%)
Gabrovo,Male,(30-34),1.6,0,-1.6,1.5,-1.1,Not Significant,2.9,-1.3,4.5,-100.0,0.0,1.6 (±2.9),-1.6 (±2.9),-100.0% (±0.0%)
Gabrovo,Male,(35-39),4.0,3,-1.0,2.9,-0.3,Not Significant,5.7,-1.7,9.7,-25.0,44.1,4.0 (±5.7),-1.0 (±5.7),-25.0% (±44.1%)
Gabrovo,Male,(40-44),2.8,5,2.2,4.7,0.5,Not Significant,9.3,-6.5,12.1,78.6,137.3,2.8 (±9.3),2.2 (±9.3),78.6% (±137.3%)
Gabrovo,Male,(45-49),11.3,3,-8.3,5.7,-1.5,Not Significant,11.2,0.1,22.5,-73.5,13.2,11.3 (±11.2),-8.3 (±11.2),-73.5% (±13.2%)
Gabrovo,Male,(5-9),-0.1,0,0.1,1.2,0.1,Not Significant,2.4,-2.5,2.3,-100.0,0.0,-0.1 (±2.4),0.1 (±2.4),-100.0% (±0.0%)
Gabrovo,Male,(50-54),12.9,17,4.1,7.2,0.6,Not Significant,14.2,-1.3,27.1,31.8,69.1,12.9 (±14.2),4.1 (±14.2),31.8% (±69.1%)
Gabrovo,Male,(55-59),26.5,20,-6.5,8.8,-0.7,Not Significant,17.3,9.2,43.8,-24.5,29.8,26.5 (±17.3),-6.5 (±17.3),-24.5% (±29.8%)
Gabrovo,Male,(60-64),29.2,28,-1.2,12.0,-0.1,Not Significant,23.5,5.7,52.7,-4.1,42.8,29.2 (±23.5),-1.2 (±23.5),-4.1% (±42.8%)
Gabrovo,Male,(65-69),60.8,43,-17.8,13.2,-1.4,Not Significant,25.8,35.0,86.6,-29.3,21.0,60.8 (±25.8),-17.8 (±25.8),-29.3% (±21.0%)
Gabrovo,Male,(70-74),67.8,74,6.2,18.4,0.3,Not Significant,36.0,31.8,103.8,9.1,37.8,67.8 (±36.0),6.2 (±36.0),9.1% (±37.8%)
Gabrovo,Male,(75-79),57.0,82,25.0,13.0,1.9,Not Significant,25.5,31.5,82.5,43.9,44.5,57.0 (±25.5),25.0 (±25.5),43.9% (±44.5%)
Gabrovo,Male,(80-84),56.7,83,26.3,17.1,1.5,Not Significant,33.5,23.2,90.2,46.4,54.4,56.7 (±33.5),26.3 (±33.5),46.4% (±54.4%)
Gabrovo,Male,(85-89),62.7,83,20.3,13.3,1.5,Not Significant,26.0,36.7,88.7,32.4,38.8,62.7 (±26.0),20.3 (±26.0),32.4% (±38.8%)
Gabrovo,Male,(90+),13.4,25,11.6,10.3,1.1,Not Significant,20.3,-6.9,33.7,86.6,112.4,13.4 (±20.3),11.6 (±20.3),86.6% (±112.4%)
Gabrovo,Total,(0-4),2.1,1,-1.1,2.2,-0.5,Not Significant,4.3,-2.2,6.4,-52.4,32.0,2.1 (±4.3),-1.1 (±4.3),-52.4% (±32.0%)
Gabrovo,Total,(10-14),0.0,0,0.0,0.0,,Undetermined,0.0,0.0,0.0,0.0,,0.0 (±0.0),0.0 (±0.0),0.0% (±nan%)
Gabrovo,Total,(15-19),1.5,0,-1.5,1.8,-0.8,Not Significant,3.6,-2.1,5.1,-100.0,0.0,1.5 (±3.6),-1.5 (±3.6),-100.0% (±0.0%)
Gabrovo,Total,(20-24),0.4,1,0.6,2.2,0.3,Not Significant,4.3,-3.9,4.7,150.0,228.7,0.4 (±4.3),0.6 (±4.3),150.0% (±228.7%)
Gabrovo,Total,(25-29),2.5,4,1.5,3.0,0.5,Not Significant,5.9,-3.4,8.4,60.0,112.4,2.5 (±5.9),1.5 (±5.9),60.0% (±112.4%)
Gabrovo,Total,(30-34),1.0,0,-1.0,1.8,-0.5,Not Significant,3.6,-2.6,4.6,-100.0,0.0,1.0 (±3.6),-1.0 (±3.6),-100.0% (±0.0%)
Gabrovo,Total,(35-39),6.4,4,-2.4,3.5,-0.7,Not Significant,6.9,-0.5,13.3,-37.5,32.4,6.4 (±6.9),-2.4 (±6.9),-37.5% (±32.4%)
Gabrovo,Total,(40-44),5.9,6,0.1,5.6,0.0,Not Significant,10.9,-5.0,16.8,1.7,66.0,5.9 (±10.9),0.1 (±10.9),1.7% (±66.0%)
Gabrovo,Total,(45-49),19.1,5,-14.1,6.6,-2.1,Significant Decrease,13.0,6.1,32.1,-73.8,10.6,19.1 (±13.0),-14.1 (±13.0),-73.8% (±10.6%)
Gabrovo,Total,(5-9),-0.1,0,0.1,1.2,0.1,Not Significant,2.4,-2.5,2.3,-100.0,0.0,-0.1 (±2.4),0.1 (±2.4),-100.0% (±0.0%)
Gabrovo,Total,(50-54),20.3,26,5.7,8.4,0.7,Not Significant,16.4,3.9,36.7,28.1,57.3,20.3 (±16.4),5.7 (±16.4),28.1% (±57.3%)
Gabrovo,Total,(55-59),31.9,32,0.1,9.6,0.0,Not Significant,18.9,13.0,50.8,0.3,37.3,31.9 (±18.9),0.1 (±18.9),0.3% (±37.3%)
Gabrovo,Total,(60-64),46.9,53,6.1,14.2,0.4,Not Significant,27.8,19.1,74.7,13.0,42.0,46.9 (±27.8),6.1 (±27.8),13.0% (±42.0%)
Gabrovo,Total,(65-69),91.9,72,-19.9,17.3,-1.1,Not Significant,33.9,58.0,125.8,-21.7,21.1,91.9 (±33.9),-19.9 (±33.9),-21.7% (±21.1%)
Gabrovo,Total,(70-74),121.2,132,10.8,21.3,0.5,Not Significant,41.7,79.5,162.9,8.9,27.9,121.2 (±41.7),10.8 (±41.7),8.9% (±27.9%)
Gabrovo,Total,(75-79),127.5,152,24.5,20.9,1.2,Not Significant,41.0,86.5,168.5,19.2,29.0,127.5 (±41.0),24.5 (±41.0),19.2% (±29.0%)
Gabrovo,Total,(80-84),141.4,185,43.6,31.1,1.4,Not Significant,61.0,80.4,202.4,30.8,39.4,141.4 (±61.0),43.6 (±61.0),30.8% (±39.4%)
Gabrovo,Total,(85-89),135.0,176,41.0,23.9,1.7,Not Significant,46.9,88.1,181.9,30.4,33.6,135.0 (±46.9),41.0 (±46.9),30.4% (±33.6%)
Gabrovo,Total,(90+),82.7,104,21.3,17.3,1.2,Not Significant,33.9,48.8,116.6,25.8,36.6,82.7 (±33.9),21.3 (±33.9),25.8% (±36.6%)
Haskovo,Female,(0-4),0.1,0,-0.1,2.7,-0.0,Not Significant,5.4,-5.3,5.5,-100.0,0.0,0.1 (±5.4),-0.1 (±5.4),-100.0% (±0.0%)
Haskovo,Female,(10-14),-0.3,2,2.3,0.9,2.7,Significant Increase,1.7,-2.0,1.4,-766.7,-809.6,-0.3 (±1.7),2.3 (±1.7),-766.7% (±-809.6%)
Haskovo,Female,(15-19),2.8,0,-2.8,1.7,-1.6,Not Significant,3.3,-0.5,6.1,-100.0,0.0,2.8 (±3.3),-2.8 (±3.3),-100.0% (±0.0%)
Haskovo,Female,(20-24),0.3,0,-0.3,1.6,-0.2,Not Significant,3.2,-2.9,3.5,-100.0,0.0,0.3 (±3.2),-0.3 (±3.2),-100.0% (±0.0%)
Haskovo,Female,(25-29),2.2,2,-0.2,2.1,-0.1,Not Significant,4.1,-1.9,6.3,-9.1,59.2,2.2 (±4.1),-0.2 (±4.1),-9.1% (±59.2%)
Haskovo,Female,(30-34),1.7,1,-0.7,2.0,-0.3,Not Significant,4.0,-2.3,5.7,-41.2,41.3,1.7 (±4.0),-0.7 (±4.0),-41.2% (±41.3%)
Haskovo,Female,(35-39),3.4,0,-3.4,2.7,-1.3,Not Significant,5.2,-1.8,8.6,-100.0,0.0,3.4 (±5.2),-3.4 (±5.2),-100.0% (±0.0%)
Haskovo,Female,(40-44),5.0,6,1.0,3.4,0.3,Not Significant,6.7,-1.7,11.7,20.0,68.7,5.0 (±6.7),1.0 (±6.7),20.0% (±68.7%)
Haskovo,Female,(45-49),10.9,12,1.1,5.3,0.2,Not Significant,10.4,0.5,21.3,10.1,53.8,10.9 (±10.4),1.1 (±10.4),10.1% (±53.8%)
Haskovo,Female,(5-9),0.0,1,1.0,0.0,,Undetermined,0.0,0.0,0.0,0.0,,0.0 (±0.0),1.0 (±0.0),0.0% (±nan%)
Haskovo,Female,(50-54),12.9,10,-2.9,6.3,-0.5,Not Significant,12.4,0.5,25.3,-22.5,38.0,12.9 (±12.4),-2.9 (±12.4),-22.5% (±38.0%)
Haskovo,Female,(55-59),9.3,24,14.7,8.2,1.8,Not Significant,16.0,-6.7,25.3,158.1,163.2,9.3 (±16.0),14.7 (±16.0),158.1% (±163.2%)
Haskovo,Female,(60-64),31.2,42,10.8,11.5,0.9,Not Significant,22.5,8.7,53.7,34.6,56.4,31.2 (±22.5),10.8 (±22.5),34.6% (±56.4%)
Haskovo,Female,(65-69),46.8,55,8.2,13.5,0.6,Not Significant,26.5,20.3,73.3,17.5,42.5,46.8 (±26.5),8.2 (±26.5),17.5% (±42.5%)
Haskovo,Female,(70-74),51.7,82,30.3,14.6,2.1,Significant Increase,28.6,23.1,80.3,58.6,56.5,51.7 (±28.6),30.3 (±28.6),58.6% (±56.5%)
Haskovo,Female,(75-79),63.5,112,48.5,21.9,2.2,Significant Increase,42.9,20.6,106.4,76.4,71.1,63.5 (±42.9),48.5 (±42.9),76.4% (±71.1%)
Haskovo,Female,(80-84),118.4,152,33.6,23.9,1.4,Not Significant,46.9,71.5,165.3,28.4,36.4,118.4 (±46.9),33.6 (±46.9),28.4% (±36.4%)
Haskovo,Female,(85-89),147.3,180,32.7,26.9,1.2,Not Significant,52.7,94.6,200.0,22.2,32.2,147.3 (±52.7),32.7 (±52.7),22.2% (±32.2%)
Haskovo,Female,(90+),109.7,129,19.3,18.9,1.0,Not Significant,37.1,72.6,146.8,17.6,29.7,109.7 (±37.1),19.3 (±37.1),17.6% (±29.7%)
Haskovo,Male,(0-4),2.7,2,-0.7,3.7,-0.2,Not Significant,7.3,-4.6,10.0,-25.9,54.1,2.7 (±7.3),-0.7 (±7.3),-25.9% (±54.1%)
Haskovo,Male,(10-14),0.0,0,0.0,0.0,,Undetermined,0.0,0.0,0.0,0.0,,0.0 (±0.0),0.0 (±0.0),0.0% (±nan%)
Haskovo,Male,(15-19),0.9,0,-0.9,1.2,-0.7,Not Significant,2.4,-1.5,3.3,-100.0,0.0,0.9 (±2.4),-0.9 (±2.4),-100.0% (±0.0%)
Haskovo,Male,(20-24),-4.9,0,4.9,2.2,2.2,Significant Increase,4.3,-9.2,-0.6,-100.0,0.0,-4.9 (±4.3),4.9 (±4.3),-100.0% (±0.0%)
Haskovo,Male,(25-29),-0.1,3,3.1,2.3,1.4,Not Significant,4.5,-4.6,4.4,-3100.0,-3068.2,-0.1 (±4.5),3.1 (±4.5),-3100.0% (±-3068.2%)
Haskovo,Male,(30-34),-0.3,5,5.3,3.8,1.4,Not Significant,7.4,-7.7,7.1,-1766.7,-1737.1,-0.3 (±7.4),5.3 (±7.4),-1766.7% (±-1737.1%)
Haskovo,Male,(35-39),8.2,8,-0.2,4.4,-0.0,Not Significant,8.6,-0.4,16.8,-2.4,50.0,8.2 (±8.6),-0.2 (±8.6),-2.4% (±50.0%)
Haskovo,Male,(40-44),19.6,14,-5.6,6.0,-0.9,Not Significant,11.7,7.9,31.3,-28.6,26.7,19.6 (±11.7),-5.6 (±11.7),-28.6% (±26.7%)
Haskovo,Male,(45-49),3.2,17,13.8,7.9,1.8,Not Significant,15.4,-12.2,18.6,431.2,439.8,3.2 (±15.4),13.8 (±15.4),431.2% (±439.8%)
Haskovo,Male,(5-9),-0.8,1,1.8,0.9,2.1,Significant Increase,1.7,-2.5,0.9,-225.0,-236.1,-0.8 (±1.7),1.8 (±1.7),-225.0% (±-236.1%)
Haskovo,Male,(50-54),25.6,32,6.4,9.7,0.7,Not Significant,19.0,6.6,44.6,25.0,53.3,25.6 (±19.0),6.4 (±19.0),25.0% (±53.3%)
Haskovo,Male,(55-59),54.9,36,-18.9,15.8,-1.2,Not Significant,30.9,24.0,85.8,-34.4,23.6,54.9 (±30.9),-18.9 (±30.9),-34.4% (±23.6%)
Haskovo,Male,(60-64),60.1,78,17.9,16.3,1.1,Not Significant,32.0,28.1,92.1,29.8,45.1,60.1 (±32.0),17.9 (±32.0),29.8% (±45.1%)
Haskovo,Male,(65-69),107.8,126,18.2,17.6,1.0,Not Significant,34.4,73.4,142.2,16.9,28.3,107.8 (±34.4),18.2 (±34.4),16.9% (±28.3%)
Haskovo,Male,(70-74),112.1,157,44.9,15.7,2.9,Significant Increase,30.7,81.4,142.8,40.1,30.2,112.1 (±30.7),44.9 (±30.7),40.1% (±30.2%)
Haskovo,Male,(75-79),140.5,153,12.5,19.9,0.6,Not Significant,39.0,101.5,179.5,8.9,23.7,140.5 (±39.0),12.5 (±39.0),8.9% (±23.7%)
Haskovo,Male,(80-84),55.8,128,72.2,19.8,3.6,Significant Increase,38.9,16.9,94.7,129.4,94.2,55.8 (±38.9),72.2 (±38.9),129.4% (±94.2%)
Haskovo,Male,(85-89),108.7,121,12.3,18.5,0.7,Not Significant,36.2,72.5,144.9,11.3,27.8,108.7 (±36.2),12.3 (±36.2),11.3% (±27.8%)
Haskovo,Male,(90+),50.0,62,12.0,12.1,1.0,Not Significant,23.6,26.4,73.6,24.0,39.8,50.0 (±23.6),12.0 (±23.6),24.0% (±39.8%)
Haskovo,Total,(0-4),2.8,2,-0.8,4.4,-0.2,Not Significant,8.6,-5.8,11.4,-28.6,53.9,2.8 (±8.6),-0.8 (±8.6),-28.6% (±53.9%)
Haskovo,Total,(10-14),-0.3,2,2.3,0.9,2.7,Significant Increase,1.7,-2.0,1.4,-766.7,-809.6,-0.3 (±1.7),2.3 (±1.7),-766.7% (±-809.6%)
Haskovo,Total,(15-19),3.7,0,-3.7,2.1,-1.8,Not Significant,4.1,-0.4,7.8,-100.0,0.0,3.7 (±4.1),-3.7 (±4.1),-100.0% (±0.0%)
Haskovo,Total,(20-24),-4.6,0,4.6,2.7,1.7,Not Significant,5.3,-9.9,0.7,-100.0,0.0,-4.6 (±5.3),4.6 (±5.3),-100.0% (±0.0%)
Haskovo,Total,(25-29),2.1,5,2.9,3.0,1.0,Not Significant,5.9,-3.8,8.0,138.1,175.6,2.1 (±5.9),2.9 (±5.9),138.1% (±175.6%)
Haskovo,Total,(30-34),1.4,6,4.6,4.8,1.0,Not Significant,9.4,-8.0,10.8,328.6,373.0,1.4 (±9.4),4.6 (±9.4),328.6% (±373.0%)
Haskovo,Total,(35-39),11.6,8,-3.6,5.3,-0.7,Not Significant,10.3,1.3,21.9,-31.0,32.5,11.6 (±10.3),-3.6 (±10.3),-31.0% (±32.5%)
Haskovo,Total,(40-44),24.6,20,-4.6,6.8,-0.7,Not Significant,13.2,11.4,37.8,-18.7,28.4,24.6 (±13.2),-4.6 (±13.2),-18.7% (±28.4%)
Haskovo,Total,(45-49),14.1,29,14.9,9.2,1.6,Not Significant,18.1,-4.0,32.2,105.7,115.6,14.1 (±18.1),14.9 (±18.1),105.7% (±115.6%)
Haskovo,Total,(5-9),-0.8,2,2.8,0.9,3.3,Significant Increase,1.7,-2.5,0.9,-350.0,-472.2,-0.8 (±1.7),2.8 (±1.7),-350.0% (±-472.2%)
Haskovo,Total,(50-54),38.5,42,3.5,13.2,0.3,Not Significant,25.9,12.6,64.4,9.1,43.9,38.5 (±25.9),3.5 (±25.9),9.1% (±43.9%)
Haskovo,Total,(55-59),64.2,60,-4.2,17.9,-0.2,Not Significant,35.1,29.1,99.3,-6.5,33.1,64.2 (±35.1),-4.2 (±35.1),-6.5% (±33.1%)
Haskovo,Total,(60-64),91.3,120,28.7,20.0,1.4,Not Significant,39.2,52.1,130.5,31.4,39.4,91.3 (±39.2),28.7 (±39.2),31.4% (±39.4%)
Haskovo,Total,(65-69),154.6,181,26.4,21.7,1.2,Not Significant,42.4,112.2,197.0,17.1,25.2,154.6 (±42.4),26.4 (±42.4),17.1% (±25.2%)
Haskovo,Total,(70-74),163.8,239,75.2,21.1,3.6,Significant Increase,41.4,122.4,205.2,45.9,29.4,163.8 (±41.4),75.2 (±41.4),45.9% (±29.4%)
Haskovo,Total,(75-79),204.0,265,61.0,29.3,2.1,Significant Increase,57.5,146.5,261.5,29.9,28.6,204.0 (±57.5),61.0 (±57.5),29.9% (±28.6%)
Haskovo,Total,(80-84),174.2,280,105.8,32.2,3.3,Significant Increase,63.2,111.0,237.4,60.7,42.8,174.2 (±63.2),105.8 (±63.2),60.7% (±42.8%)
Haskovo,Total,(85-89),256.0,301,45.0,34.0,1.3,Not Significant,66.6,189.4,322.6,17.6,24.3,256.0 (±66.6),45.0 (±66.6),17.6% (±24.3%)
Haskovo,Total,(90+),159.7,191,31.3,21.7,1.4,Not Significant,42.6,117.1,202.3,19.6,25.2,159.7 (±42.6),31.3 (±42.6),19.6% (±25.2%)
Kardzhali,Female,(0-4),0.8,0,-0.8,1.7,-0.5,Not Significant,3.4,-2.6,4.2,-100.0,0.0,0.8 (±3.4),-0.8 (±3.4),-100.0% (±0.0%)
Kardzhali,Female,(10-14),0.0,0,0.0,0.0,,Undetermined,0.0,0.0,0.0,0.0,,0.0 (±0.0),0.0 (±0.0),0.0% (±nan%)
Kardzhali,Female,(15-19),-0.1,0,0.1,1.2,0.1,Not Significant,2.4,-2.5,2.3,-100.0,0.0,-0.1 (±2.4),0.1 (±2.4),-100.0% (±0.0%)
Kardzhali,Female,(20-24),0.9,0,-0.9,1.2,-0.7,Not Significant,2.4,-1.5,3.3,-100.0,0.0,0.9 (±2.4),-0.9 (±2.4),-100.0% (±0.0%)
Kardzhali,Female,(25-29),2.3,0,-2.3,1.6,-1.4,Not Significant,3.1,-0.8,5.4,-100.0,0.0,2.3 (±3.1),-2.3 (±3.1),-100.0% (±0.0%)
Kardzhali,Female,(30-34),2.1,0,-2.1,1.5,-1.4,Not Significant,2.9,-0.8,5.0,-100.0,0.0,2.1 (±2.9),-2.1 (±2.9),-100.0% (±0.0%)
Kardzhali,Female,(35-39),-1.1,1,2.1,3.0,0.7,Not Significant,5.9,-7.0,4.8,-190.9,-111.7,-1.1 (±5.9),2.1 (±5.9),-190.9% (±-111.7%)
Kardzhali,Female,(40-44),-1.3,2,3.3,2.6,1.3,Not Significant,5.1,-6.4,3.8,-253.8,-206.4,-1.3 (±5.1),3.3 (±5.1),-253.8% (±-206.4%)
Kardzhali,Female,(45-49),3.6,7,3.4,4.2,0.8,Not Significant,8.3,-4.7,11.9,94.4,135.6,3.6 (±8.3),3.4 (±8.3),94.4% (±135.6%)
