Location,Sex,Age,Mean/Expected_Mortality,Mortality,Excess_mortality,STANDARD_DEVIATION,Z-Score(95%),SIGNIFICANT,Conf_interval,Lower_bound_Mean/Expected_Mortality,Upper_bound_Mean/Expected_Mortality,P_Score,P_Score_fluctuation,Mean/Expected_Mortality ±,Excess_mortality ±,P_Score ±
Dobrich,Male,(70-74),185.6,250,64.4,18.3,3.5,Significant Increase,36.0,149.6,221.6,34.7,21.9,185.6 (±36.0),64.4 (±36.0),34.7% (±21.9%)
Dobrich,Male,(75-79),205.7,219,13.3,18.8,0.7,Not Significant,36.8,168.9,242.5,6.5,16.2,205.7 (±36.8),13.3 (±36.8),6.5% (±16.2%)
Dobrich,Male,(80-84),135.3,176,40.7,20.4,2.0,Significant Increase,39.9,95.4,175.2,30.1,29.6,135.3 (±39.9),40.7 (±39.9),30.1% (±29.6%)
Dobrich,Male,(85-89),130.9,152,21.1,16.2,1.3,Not Significant,31.8,99.1,162.7,16.1,22.7,130.9 (±31.8),21.1 (±31.8),16.1% (±22.7%)
Dobrich,Male,(90+),54.6,80,25.4,11.3,2.2,Significant Increase,22.2,32.4,76.8,46.5,42.3,54.6 (±22.2),25.4 (±22.2),46.5% (±42.3%)
Dobrich,Total,(0-4),11.9,9,-2.9,4.7,-0.6,Not Significant,9.2,2.7,21.1,-24.4,32.9,11.9 (±9.2),-2.9 (±9.2),-24.4% (±32.9%)
Dobrich,Total,(10-14),-0.9,4,4.9,1.5,3.3,Significant Increase,2.9,-3.8,2.0,-544.4,-644.4,-0.9 (±2.9),4.9 (±2.9),-544.4% (±-644.4%)
Dobrich,Total,(15-19),6.4,4,-2.4,3.5,-0.7,Not Significant,6.9,-0.5,13.3,-37.5,32.4,6.4 (±6.9),-2.4 (±6.9),-37.5% (±32.4%)
Dobrich,Total,(20-24),3.8,6,2.2,3.4,0.6,Not Significant,6.7,-2.9,10.5,57.9,100.8,3.8 (±6.7),2.2 (±6.7),57.9% (±100.8%)
Dobrich,Total,(25-29),6.3,7,0.7,4.2,0.2,Not Significant,8.3,-2.0,14.6,11.1,63.2,6.3 (±8.3),0.7 (±8.3),11.1% (±63.2%)
Dobrich,Total,(30-34),14.3,9,-5.3,5.1,-1.0,Not Significant,9.9,4.4,24.2,-37.1,25.7,14.3 (±9.9),-5.3 (±9.9),-37.1% (±25.7%)
Dobrich,Total,(35-39),27.3,20,-7.3,6.5,-1.1,Not Significant,12.7,14.6,40.0,-26.7,23.3,27.3 (±12.7),-7.3 (±12.7),-26.7% (±23.3%)
Dobrich,Total,(40-44),23.7,41,17.3,7.9,2.2,Significant Increase,15.6,8.1,39.3,73.0,68.7,23.7 (±15.6),17.3 (±15.6),73.0% (±68.7%)
Dobrich,Total,(45-49),52.0,74,22.0,11.7,1.9,Not Significant,23.0,29.0,75.0,42.3,43.6,52.0 (±23.0),22.0 (±23.0),42.3% (±43.6%)
Dobrich,Total,(5-9),1.4,0,-1.4,1.7,-0.8,Not Significant,3.4,-2.0,4.8,-100.0,0.0,1.4 (±3.4),-1.4 (±3.4),-100.0% (±0.0%)
Dobrich,Total,(50-54),80.0,92,12.0,13.2,0.9,Not Significant,25.8,54.2,105.8,15.0,28.0,80.0 (±25.8),12.0 (±25.8),15.0% (±28.0%)
Dobrich,Total,(55-59),133.4,168,34.6,17.6,2.0,Significant Increase,34.6,98.8,168.0,25.9,25.9,133.4 (±34.6),34.6 (±34.6),25.9% (±25.9%)
Dobrich,Total,(60-64),171.1,220,48.9,21.6,2.3,Significant Increase,42.3,128.8,213.4,28.6,25.5,171.1 (±42.3),48.9 (±42.3),28.6% (±25.5%)
Dobrich,Total,(65-69),285.1,307,21.9,25.5,0.9,Not Significant,49.9,235.2,335.0,7.7,16.1,285.1 (±49.9),21.9 (±49.9),7.7% (±16.1%)
Dobrich,Total,(70-74),331.8,414,82.2,24.3,3.4,Significant Increase,47.5,284.3,379.3,24.8,15.7,331.8 (±47.5),82.2 (±47.5),24.8% (±15.7%)
Dobrich,Total,(75-79),380.4,437,56.6,26.6,2.1,Significant Increase,52.2,328.2,432.6,14.9,13.9,380.4 (±52.2),56.6 (±52.2),14.9% (±13.9%)
Dobrich,Total,(80-84),349.9,393,43.1,31.7,1.4,Not Significant,62.1,287.8,412.0,12.3,16.9,349.9 (±62.1),43.1 (±62.1),12.3% (±16.9%)
Dobrich,Total,(85-89),304.6,351,46.4,26.4,1.8,Not Significant,51.7,252.9,356.3,15.2,16.7,304.6 (±51.7),46.4 (±51.7),15.2% (±16.7%)
Dobrich,Total,(90+),163.8,202,38.2,19.5,2.0,Significant Increase,38.1,125.7,201.9,23.3,23.3,163.8 (±38.1),38.2 (±38.1),23.3% (±23.3%)
Gabrovo,Female,(0-4),1.3,1,-0.3,2.1,-0.1,Not Significant,4.1,-2.8,5.4,-23.1,58.4,1.3 (±4.1),-0.3 (±4.1),-23.1% (±58.4%)
Gabrovo,Female,(10-14),-0.4,4,4.4,0.6,6.8,Significant Increase,1.3,-1.7,0.9,-1100.0,-1444.4,-0.4 (±1.3),4.4 (±1.3),-1100.0% (±-1444.4%)
Gabrovo,Female,(15-19),-0.3,1,1.3,1.1,1.2,Not Significant,2.2,-2.5,1.9,-433.3,-385.9,-0.3 (±2.2),1.3 (±2.2),-433.3% (±-385.9%)
Gabrovo,Female,(20-24),0.3,0,-0.3,1.1,-0.3,Not Significant,2.2,-1.9,2.5,-100.0,0.0,0.3 (±2.2),-0.3 (±2.2),-100.0% (±0.0%)
Gabrovo,Female,(25-29),1.2,2,0.8,1.8,0.4,Not Significant,3.6,-2.4,4.8,66.7,125.0,1.2 (±3.6),0.8 (±3.6),66.7% (±125.0%)
Gabrovo,Female,(30-34),-0.1,1,1.1,1.3,0.8,Not Significant,2.5,-2.6,2.4,-1100.0,-1041.7,-0.1 (±2.5),1.1 (±2.5),-1100.0% (±-1041.7%)
Gabrovo,Female,(35-39),-0.5,1,1.5,2.1,0.7,Not Significant,4.2,-4.7,3.7,-300.0,-227.0,-0.5 (±4.2),1.5 (±4.2),-300.0% (±-227.0%)
Gabrovo,Female,(40-44),5.5,5,-0.5,3.3,-0.2,Not Significant,6.5,-1.0,12.0,-9.1,49.2,5.5 (±6.5),-0.5 (±6.5),-9.1% (±49.2%)
Gabrovo,Female,(45-49),12.1,8,-4.1,4.3,-1.0,Not Significant,8.3,3.8,20.4,-33.9,26.9,12.1 (±8.3),-4.1 (±8.3),-33.9% (±26.9%)
Gabrovo,Female,(5-9),-0.4,0,0.4,0.6,0.6,Not Significant,1.3,-1.7,0.9,-100.0,0.0,-0.4 (±1.3),0.4 (±1.3),-100.0% (±0.0%)
Gabrovo,Female,(50-54),15.1,15,-0.1,4.2,-0.0,Not Significant,8.2,6.9,23.3,-0.7,34.9,15.1 (±8.2),-0.1 (±8.2),-0.7% (±34.9%)
Gabrovo,Female,(55-59),20.5,23,2.5,6.1,0.4,Not Significant,12.0,8.5,32.5,12.2,41.4,20.5 (±12.0),2.5 (±12.0),12.2% (±41.4%)
Gabrovo,Female,(60-64),30.7,52,21.3,8.5,2.5,Significant Increase,16.6,14.1,47.3,69.4,59.5,30.7 (±16.6),21.3 (±16.6),69.4% (±59.5%)
Gabrovo,Female,(65-69),56.8,73,16.2,11.2,1.4,Not Significant,22.0,34.8,78.8,28.5,35.9,56.8 (±22.0),16.2 (±22.0),28.5% (±35.9%)
Gabrovo,Female,(70-74),113.8,132,18.2,13.7,1.3,Not Significant,26.9,86.9,140.7,16.0,22.2,113.8 (±26.9),18.2 (±26.9),16.0% (±22.2%)
Gabrovo,Female,(75-79),124.8,156,31.2,16.3,1.9,Not Significant,31.9,92.9,156.7,25.0,25.4,124.8 (±31.9),31.2 (±31.9),25.0% (±25.4%)
Gabrovo,Female,(80-84),168.2,203,34.8,22.6,1.5,Not Significant,44.3,123.9,212.5,20.7,25.2,168.2 (±44.3),34.8 (±44.3),20.7% (±25.2%)
Gabrovo,Female,(85-89),160.5,232,71.5,19.0,3.8,Significant Increase,37.2,123.3,197.7,44.5,27.2,160.5 (±37.2),71.5 (±37.2),44.5% (±27.2%)
Gabrovo,Female,(90+),130.5,145,14.5,16.2,0.9,Not Significant,31.8,98.7,162.3,11.1,21.8,130.5 (±31.8),14.5 (±31.8),11.1% (±21.8%)
Gabrovo,Male,(0-4),1.2,2,0.8,1.9,0.4,Not Significant,3.7,-2.5,4.9,66.7,125.9,1.2 (±3.7),0.8 (±3.7),66.7% (±125.9%)
Gabrovo,Male,(10-14),0.4,0,-0.4,0.9,-0.4,Not Significant,1.8,-1.4,2.2,-100.0,0.0,0.4 (±1.8),-0.4 (±1.8),-100.0% (±0.0%)
Gabrovo,Male,(15-19),2.0,0,-2.0,1.6,-1.3,Not Significant,3.1,-1.1,5.1,-100.0,0.0,2.0 (±3.1),-2.0 (±3.1),-100.0% (±0.0%)
Gabrovo,Male,(20-24),2.1,3,0.9,2.2,0.4,Not Significant,4.2,-2.1,6.3,42.9,95.3,2.1 (±4.2),0.9 (±4.2),42.9% (±95.3%)
Gabrovo,Male,(25-29),2.3,2,-0.3,2.5,-0.1,Not Significant,4.8,-2.5,7.1,-13.0,58.8,2.3 (±4.8),-0.3 (±4.8),-13.0% (±58.8%)
Gabrovo,Male,(30-34),-0.2,2,2.2,2.2,1.0,Not Significant,4.3,-4.5,4.1,-1100.0,-1048.8,-0.2 (±4.3),2.2 (±4.3),-1100.0% (±-1048.8%)
Gabrovo,Male,(35-39),5.3,5,-0.3,3.1,-0.1,Not Significant,6.0,-0.7,11.3,-5.7,50.1,5.3 (±6.0),-0.3 (±6.0),-5.7% (±50.1%)
Gabrovo,Male,(40-44),9.0,11,2.0,5.2,0.4,Not Significant,10.2,-1.2,19.2,22.2,64.9,9.0 (±10.2),2.0 (±10.2),22.2% (±64.9%)
Gabrovo,Male,(45-49),15.2,23,7.8,6.0,1.3,Not Significant,11.8,3.4,27.0,51.3,66.1,15.2 (±11.8),7.8 (±11.8),51.3% (±66.1%)
Gabrovo,Male,(5-9),-0.4,1,1.4,0.6,2.2,Significant Increase,1.3,-1.7,0.9,-350.0,-361.1,-0.4 (±1.3),1.4 (±1.3),-350.0% (±-361.1%)
Gabrovo,Male,(50-54),27.1,37,9.9,8.7,1.1,Not Significant,17.0,10.1,44.1,36.5,52.6,27.1 (±17.0),9.9 (±17.0),36.5% (±52.6%)
Gabrovo,Male,(55-59),47.9,56,8.1,10.2,0.8,Not Significant,19.9,28.0,67.8,16.9,34.3,47.9 (±19.9),8.1 (±19.9),16.9% (±34.3%)
Gabrovo,Male,(60-64),74.0,113,39.0,12.6,3.1,Significant Increase,24.6,49.4,98.6,52.7,38.1,74.0 (±24.6),39.0 (±24.6),52.7% (±38.1%)
Gabrovo,Male,(65-69),108.3,122,13.7,14.1,1.0,Not Significant,27.7,80.6,136.0,12.7,23.0,108.3 (±27.7),13.7 (±27.7),12.7% (±23.0%)
Gabrovo,Male,(70-74),137.8,197,59.2,17.2,3.4,Significant Increase,33.7,104.1,171.5,43.0,28.1,137.8 (±33.7),59.2 (±33.7),43.0% (±28.1%)
Gabrovo,Male,(75-79),122.1,156,33.9,15.6,2.2,Significant Increase,30.5,91.6,152.6,27.8,25.6,122.1 (±30.5),33.9 (±30.5),27.8% (±25.6%)
Gabrovo,Male,(80-84),132.7,150,17.3,17.1,1.0,Not Significant,33.5,99.2,166.2,13.0,22.7,132.7 (±33.5),17.3 (±33.5),13.0% (±22.7%)
Gabrovo,Male,(85-89),120.9,128,7.1,14.7,0.5,Not Significant,28.8,92.1,149.7,5.9,20.4,120.9 (±28.8),7.1 (±28.8),5.9% (±20.4%)
Gabrovo,Male,(90+),53.5,83,29.5,11.4,2.6,Significant Increase,22.4,31.1,75.9,55.1,45.7,53.5 (±22.4),29.5 (±22.4),55.1% (±45.7%)
Gabrovo,Total,(0-4),2.5,3,0.5,3.0,0.2,Not Significant,5.8,-3.3,8.3,20.0,83.9,2.5 (±5.8),0.5 (±5.8),20.0% (±83.9%)
Gabrovo,Total,(10-14),0.0,4,4.0,1.1,3.6,Significant Increase,2.2,-2.2,2.2,1608428438346505.8,1608428438346424.0,0.0 (±2.2),4.0 (±2.2),1608428438346505.8% (±1608428438346424.0%)
Gabrovo,Total,(15-19),1.7,1,-0.7,1.9,-0.4,Not Significant,3.7,-2.0,5.4,-41.2,40.3,1.7 (±3.7),-0.7 (±3.7),-41.2% (±40.3%)
Gabrovo,Total,(20-24),2.4,3,0.6,2.4,0.2,Not Significant,4.8,-2.4,7.2,25.0,83.3,2.4 (±4.8),0.6 (±4.8),25.0% (±83.3%)
Gabrovo,Total,(25-29),3.5,4,0.5,3.2,0.2,Not Significant,6.2,-2.7,9.7,14.3,73.1,3.5 (±6.2),0.5 (±6.2),14.3% (±73.1%)
Gabrovo,Total,(30-34),-0.3,3,3.3,2.6,1.3,Not Significant,5.1,-5.4,4.8,-1100.0,-1062.5,-0.3 (±5.1),3.3 (±5.1),-1100.0% (±-1062.5%)
Gabrovo,Total,(35-39),4.8,6,1.2,3.6,0.3,Not Significant,7.1,-2.3,11.9,25.0,74.6,4.8 (±7.1),1.2 (±7.1),25.0% (±74.6%)
Gabrovo,Total,(40-44),14.5,16,1.5,6.3,0.2,Not Significant,12.3,2.2,26.8,10.3,50.6,14.5 (±12.3),1.5 (±12.3),10.3% (±50.6%)
Gabrovo,Total,(45-49),27.3,31,3.7,7.1,0.5,Not Significant,13.9,13.4,41.2,13.6,38.4,27.3 (±13.9),3.7 (±13.9),13.6% (±38.4%)
Gabrovo,Total,(5-9),-0.8,1,1.8,0.9,2.0,Significant Increase,1.8,-2.6,1.0,-225.0,-225.0,-0.8 (±1.8),1.8 (±1.8),-225.0% (±-225.0%)
Gabrovo,Total,(50-54),42.2,52,9.8,9.5,1.0,Not Significant,18.6,23.6,60.8,23.2,37.7,42.2 (±18.6),9.8 (±18.6),23.2% (±37.7%)
Gabrovo,Total,(55-59),68.4,79,10.6,11.8,0.9,Not Significant,23.2,45.2,91.6,15.5,29.3,68.4 (±23.2),10.6 (±23.2),15.5% (±29.3%)
Gabrovo,Total,(60-64),104.7,165,60.3,15.0,4.0,Significant Increase,29.5,75.2,134.2,57.6,34.6,104.7 (±29.5),60.3 (±29.5),57.6% (±34.6%)
Gabrovo,Total,(65-69),165.1,195,29.9,18.2,1.6,Not Significant,35.6,129.5,200.7,18.1,20.9,165.1 (±35.6),29.9 (±35.6),18.1% (±20.9%)
Gabrovo,Total,(70-74),251.6,329,77.4,21.5,3.6,Significant Increase,42.1,209.5,293.7,30.8,18.8,251.6 (±42.1),77.4 (±42.1),30.8% (±18.8%)
Gabrovo,Total,(75-79),246.9,312,65.1,21.8,3.0,Significant Increase,42.8,204.1,289.7,26.4,18.7,246.9 (±42.8),65.1 (±42.8),26.4% (±18.7%)
Gabrovo,Total,(80-84),300.9,353,52.1,31.0,1.7,Not Significant,60.7,240.2,361.6,17.3,19.7,300.9 (±60.7),52.1 (±60.7),17.3% (±19.7%)
Gabrovo,Total,(85-89),281.4,360,78.6,23.2,3.4,Significant Increase,45.6,235.8,327.0,27.9,17.8,281.4 (±45.6),78.6 (±45.6),27.9% (±17.8%)
Gabrovo,Total,(90+),184.0,228,44.0,20.1,2.2,Significant Increase,39.4,144.6,223.4,23.9,21.8,184.0 (±39.4),44.0 (±39.4),23.9% (±21.8%)
Haskovo,Female,(0-4),5.5,8,2.5,3.4,0.7,Not Significant,6.6,-1.1,12.1,45.5,79.4,5.5 (±6.6),2.5 (±6.6),45.5% (±79.4%)
Haskovo,Female,(10-14),0.5,0,-0.5,0.6,-0.8,Not Significant,1.3,-0.8,1.8,-100.0,0.0,0.5 (±1.3),-0.5 (±1.3),-100.0% (±0.0%)
Haskovo,Female,(15-19),2.4,0,-2.4,2.2,-1.1,Not Significant,4.2,-1.8,6.6,-100.0,0.0,2.4 (±4.2),-2.4 (±4.2),-100.0% (±0.0%)
Haskovo,Female,(20-24),-0.8,2,2.8,1.4,1.9,Not Significant,2.8,-3.6,2.0,-350.0,-350.0,-0.8 (±2.8),2.8 (±2.8),-350.0% (±-350.0%)
Haskovo,Female,(25-29),1.5,3,1.5,1.9,0.8,Not Significant,3.8,-2.3,5.3,100.0,143.4,1.5 (±3.8),1.5 (±3.8),100.0% (±143.4%)
Haskovo,Female,(30-34),4.6,5,0.4,3.2,0.1,Not Significant,6.2,-1.6,10.8,8.7,62.4,4.6 (±6.2),0.4 (±6.2),8.7% (±62.4%)
Haskovo,Female,(35-39),8.3,7,-1.3,3.8,-0.3,Not Significant,7.4,0.9,15.7,-15.7,39.7,8.3 (±7.4),-1.3 (±7.4),-15.7% (±39.7%)
Haskovo,Female,(40-44),9.4,20,10.6,4.3,2.4,Significant Increase,8.5,0.9,17.9,112.8,101.1,9.4 (±8.5),10.6 (±8.5),112.8% (±101.1%)
Haskovo,Female,(45-49),13.6,13,-0.6,5.8,-0.1,Not Significant,11.4,2.2,25.0,-4.4,43.6,13.6 (±11.4),-0.6 (±11.4),-4.4% (±43.6%)
Haskovo,Female,(5-9),1.4,1,-0.4,1.3,-0.3,Not Significant,2.5,-1.1,3.9,-28.6,45.8,1.4 (±2.5),-0.4 (±2.5),-28.6% (±45.8%)
Haskovo,Female,(50-54),20.1,31,10.9,7.5,1.5,Not Significant,14.7,5.4,34.8,54.2,65.1,20.1 (±14.7),10.9 (±14.7),54.2% (±65.1%)
Haskovo,Female,(55-59),42.0,42,0.0,10.2,0.0,Not Significant,20.0,22.0,62.0,0.0,32.3,42.0 (±20.0),0.0 (±20.0),0.0% (±32.3%)
Haskovo,Female,(60-64),68.8,95,26.2,11.9,2.2,Significant Increase,23.4,45.4,92.2,38.1,35.1,68.8 (±23.4),26.2 (±23.4),38.1% (±35.1%)
Haskovo,Female,(65-69),98.8,136,37.2,16.2,2.3,Significant Increase,31.8,67.0,130.6,37.7,33.6,98.8 (±31.8),37.2 (±31.8),37.7% (±33.6%)
Haskovo,Female,(70-74),106.8,174,67.2,16.3,4.1,Significant Increase,31.9,74.9,138.7,62.9,37.4,106.8 (±31.9),67.2 (±31.9),62.9% (±37.4%)
Haskovo,Female,(75-79),171.8,257,85.2,20.9,4.1,Significant Increase,41.0,130.8,212.8,49.6,28.8,171.8 (±41.0),85.2 (±41.0),49.6% (±28.8%)
Haskovo,Female,(80-84),307.0,306,-1.0,26.8,-0.0,Not Significant,52.5,254.5,359.5,-0.3,14.6,307.0 (±52.5),-1.0 (±52.5),-0.3% (±14.6%)
Haskovo,Female,(85-89),331.1,365,33.9,28.4,1.2,Not Significant,55.8,275.3,386.9,10.2,15.9,331.1 (±55.8),33.9 (±55.8),10.2% (±15.9%)
Haskovo,Female,(90+),210.3,269,58.7,19.9,2.9,Significant Increase,39.0,171.3,249.3,27.9,20.0,210.3 (±39.0),58.7 (±39.0),27.9% (±20.0%)
Haskovo,Male,(0-4),7.5,6,-1.5,4.5,-0.3,Not Significant,8.8,-1.3,16.3,-20.0,43.2,7.5 (±8.8),-1.5 (±8.8),-20.0% (±43.2%)
Haskovo,Male,(10-14),0.3,0,-0.3,1.7,-0.2,Not Significant,3.4,-3.1,3.7,-100.0,0.0,0.3 (±3.4),-0.3 (±3.4),-100.0% (±0.0%)
Haskovo,Male,(15-19),3.6,2,-1.6,2.6,-0.6,Not Significant,5.2,-1.6,8.8,-44.4,32.9,3.6 (±5.2),-1.6 (±5.2),-44.4% (±32.9%)
Haskovo,Male,(20-24),5.8,1,-4.8,3.2,-1.5,Not Significant,6.2,-0.4,12.0,-82.8,8.9,5.8 (±6.2),-4.8 (±6.2),-82.8% (±8.9%)
Haskovo,Male,(25-29),6.1,5,-1.1,3.1,-0.3,Not Significant,6.2,-0.1,12.3,-18.0,41.3,6.1 (±6.2),-1.1 (±6.2),-18.0% (±41.3%)
Haskovo,Male,(30-34),7.2,8,0.8,4.1,0.2,Not Significant,8.0,-0.8,15.2,11.1,58.5,7.2 (±8.0),0.8 (±8.0),11.1% (±58.5%)
Haskovo,Male,(35-39),13.4,15,1.6,5.4,0.3,Not Significant,10.5,2.9,23.9,11.9,49.1,13.4 (±10.5),1.6 (±10.5),11.9% (±49.1%)
Haskovo,Male,(40-44),29.8,24,-5.8,6.2,-0.9,Not Significant,12.1,17.7,41.9,-19.5,23.2,29.8 (±12.1),-5.8 (±12.1),-19.5% (±23.2%)
Haskovo,Male,(45-49),34.8,53,18.2,9.2,2.0,Significant Increase,18.0,16.8,52.8,52.3,51.9,34.8 (±18.0),18.2 (±18.0),52.3% (±51.9%)
Haskovo,Male,(5-9),-0.5,2,2.5,1.4,1.8,Not Significant,2.7,-3.2,2.2,-500.0,-490.9,-0.5 (±2.7),2.5 (±2.7),-500.0% (±-490.9%)
Haskovo,Male,(50-54),74.4,79,4.6,12.2,0.4,Not Significant,24.0,50.4,98.4,6.2,25.9,74.4 (±24.0),4.6 (±24.0),6.2% (±25.9%)
Haskovo,Male,(55-59),102.3,114,11.7,15.2,0.8,Not Significant,29.9,72.4,132.2,11.4,25.2,102.3 (±29.9),11.7 (±29.9),11.4% (±25.2%)
Haskovo,Male,(60-64),160.8,199,38.2,16.7,2.3,Significant Increase,32.8,128.0,193.6,23.8,21.0,160.8 (±32.8),38.2 (±32.8),23.8% (±21.0%)
Haskovo,Male,(65-69),213.1,247,33.9,21.1,1.6,Not Significant,41.3,171.8,254.4,15.9,18.8,213.1 (±41.3),33.9 (±41.3),15.9% (±18.8%)
Haskovo,Male,(70-74),203.6,288,84.4,19.4,4.3,Significant Increase,38.1,165.5,241.7,41.5,22.3,203.6 (±38.1),84.4 (±38.1),41.5% (±22.3%)
Haskovo,Male,(75-79),197.2,261,63.8,21.5,3.0,Significant Increase,42.1,155.1,239.3,32.4,23.3,197.2 (±42.1),63.8 (±42.1),32.4% (±23.3%)
Haskovo,Male,(80-84),207.1,257,49.9,23.2,2.2,Significant Increase,45.5,161.6,252.6,24.1,22.4,207.1 (±45.5),49.9 (±45.5),24.1% (±22.4%)
Haskovo,Male,(85-89),211.7,266,54.3,19.8,2.7,Significant Increase,38.8,172.9,250.5,25.6,19.4,211.7 (±38.8),54.3 (±38.8),25.6% (±19.4%)
Haskovo,Male,(90+),112.0,129,17.0,14.1,1.2,Not Significant,27.7,84.3,139.7,15.2,22.9,112.0 (±27.7),17.0 (±27.7),15.2% (±22.9%)
Haskovo,Total,(0-4),13.0,14,1.0,5.6,0.2,Not Significant,11.1,1.9,24.1,7.7,49.6,13.0 (±11.1),1.0 (±11.1),7.7% (±49.6%)
Haskovo,Total,(10-14),0.8,0,-0.8,1.8,-0.4,Not Significant,3.6,-2.8,4.4,-100.0,0.0,0.8 (±3.6),-0.8 (±3.6),-100.0% (±0.0%)
Haskovo,Total,(15-19),6.0,2,-4.0,3.4,-1.2,Not Significant,6.7,-0.7,12.7,-66.7,17.6,6.0 (±6.7),-4.0 (±6.7),-66.7% (±17.6%)
Haskovo,Total,(20-24),5.0,3,-2.0,3.4,-0.6,Not Significant,6.7,-1.7,11.7,-40.0,34.4,5.0 (±6.7),-2.0 (±6.7),-40.0% (±34.4%)
Haskovo,Total,(25-29),7.6,8,0.4,3.7,0.1,Not Significant,7.3,0.3,14.9,5.3,51.6,7.6 (±7.3),0.4 (±7.3),5.3% (±51.6%)
Haskovo,Total,(30-34),11.8,13,1.2,5.0,0.2,Not Significant,9.8,2.0,21.6,10.2,50.0,11.8 (±9.8),1.2 (±9.8),10.2% (±50.0%)
Haskovo,Total,(35-39),21.7,22,0.3,6.7,0.0,Not Significant,13.1,8.6,34.8,1.4,38.2,21.7 (±13.1),0.3 (±13.1),1.4% (±38.2%)
Haskovo,Total,(40-44),39.2,44,4.8,7.5,0.6,Not Significant,14.7,24.5,53.9,12.2,30.6,39.2 (±14.7),4.8 (±14.7),12.2% (±30.6%)
Haskovo,Total,(45-49),48.4,66,17.6,10.4,1.7,Not Significant,20.4,28.0,68.8,36.4,40.5,48.4 (±20.4),17.6 (±20.4),36.4% (±40.5%)
Haskovo,Total,(5-9),0.9,3,2.1,1.9,1.1,Not Significant,3.7,-2.8,4.6,233.3,268.1,0.9 (±3.7),2.1 (±3.7),233.3% (±268.1%)
Haskovo,Total,(50-54),94.5,110,15.5,13.8,1.1,Not Significant,27.1,67.4,121.6,16.4,25.9,94.5 (±27.1),15.5 (±27.1),16.4% (±25.9%)
Haskovo,Total,(55-59),144.3,156,11.7,18.2,0.6,Not Significant,35.6,108.7,179.9,8.1,21.4,144.3 (±35.6),11.7 (±35.6),8.1% (±21.4%)
Haskovo,Total,(60-64),229.6,294,64.4,20.5,3.1,Significant Increase,40.2,189.4,269.8,28.0,19.0,229.6 (±40.2),64.4 (±40.2),28.0% (±19.0%)
Haskovo,Total,(65-69),311.9,383,71.1,26.3,2.7,Significant Increase,51.6,260.3,363.5,22.8,17.4,311.9 (±51.6),71.1 (±51.6),22.8% (±17.4%)
Haskovo,Total,(70-74),310.4,462,151.6,27.0,5.6,Significant Increase,52.8,257.6,363.2,48.8,21.6,310.4 (±52.8),151.6 (±52.8),48.8% (±21.6%)
Haskovo,Total,(75-79),369.0,518,149.0,31.0,4.8,Significant Increase,60.8,308.2,429.8,40.4,19.9,369.0 (±60.8),149.0 (±60.8),40.4% (±19.9%)
Haskovo,Total,(80-84),514.1,563,48.9,36.2,1.4,Not Significant,70.9,443.2,585.0,9.5,13.3,514.1 (±70.9),48.9 (±70.9),9.5% (±13.3%)
Haskovo,Total,(85-89),542.8,631,88.2,36.5,2.4,Significant Increase,71.6,471.2,614.4,16.2,13.5,542.8 (±71.6),88.2 (±71.6),16.2% (±13.5%)
Haskovo,Total,(90+),322.3,398,75.7,25.2,3.0,Significant Increase,49.5,272.8,371.8,23.5,16.5,322.3 (±49.5),75.7 (±49.5),23.5% (±16.5%)
Kardzhali,Female,(0-4),4.3,2,-2.3,2.9,-0.8,Not Significant,5.6,-1.3,9.9,-53.5,26.3,4.3 (±5.6),-2.3 (±5.6),-53.5% (±26.3%)
Kardzhali,Female,(10-14),0.0,1,1.0,0.0,,Undetermined,0.0,0.0,0.0,0.0,,0.0 (±0.0),1.0 (±0.0),0.0% (±nan%)
Kardzhali,Female,(15-19),0.9,0,-0.9,1.1,-0.8,Not Significant,2.2,-1.3,3.1,-100.0,0.0,0.9 (±2.2),-0.9 (±2.2),-100.0% (±0.0%)
Kardzhali,Female,(20-24),1.6,0,-1.6,1.5,-1.1,Not Significant,2.8,-1.2,4.4,-100.0,0.0,1.6 (±2.8),-1.6 (±2.8),-100.0% (±0.0%)
Kardzhali,Female,(25-29),1.2,1,-0.2,1.5,-0.1,Not Significant,3.0,-1.8,4.2,-16.7,59.5,1.2 (±3.0),-0.2 (±3.0),-16.7% (±59.5%)
Kardzhali,Female,(30-34),5.5,3,-2.5,2.1,-1.2,Not Significant,4.2,1.3,9.7,-45.5,23.6,5.5 (±4.2),-2.5 (±4.2),-45.5% (±23.6%)
Kardzhali,Female,(35-39),2.5,7,4.5,3.9,1.2,Not Significant,7.6,-5.1,10.1,180.0,210.7,2.5 (±7.6),4.5 (±7.6),180.0% (±210.7%)
Kardzhali,Female,(40-44),6.8,9,2.2,3.1,0.7,Not Significant,6.1,0.7,12.9,32.4,62.6,6.8 (±6.1),2.2 (±6.1),32.4% (±62.6%)
Kardzhali,Female,(45-49),6.7,7,0.3,4.1,0.1,Not Significant,8.0,-1.3,14.7,4.5,56.9,6.7 (±8.0),0.3 (±8.0),4.5% (±56.9%)
Kardzhali,Female,(5-9),1.0,0,-1.0,0.9,-1.1,Not Significant,1.8,-0.8,2.8,-100.0,0.0,1.0 (±1.8),-1.0 (±1.8),-100.0% (±0.0%)
