Location,Sex,Age,Mean/Expected_Mortality,Mortality,Excess_mortality,STANDARD_DEVIATION,Z-Score(95%),SIGNIFICANT,Conf_interval,Lower_bound_Mean/Expected_Mortality,Upper_bound_Mean/Expected_Mortality,P_Score,P_Score_fluctuation,Mean/Expected_Mortality ±,Excess_mortality ±,P_Score ±
Dobrich,Male,(70-74),220.6,381,160.4,24.0,6.7,Significant Increase,47.1,173.5,267.7,72.7,30.4,220.6 (±47.1),160.4 (±47.1),72.7% (±30.4%)
Dobrich,Male,(75-79),241.6,320,78.4,24.2,3.2,Significant Increase,47.3,194.3,288.9,32.5,21.7,241.6 (±47.3),78.4 (±47.3),32.5% (±21.7%)
Dobrich,Male,(80-84),157.0,245,88.0,25.1,3.5,Significant Increase,49.2,107.8,206.2,56.1,37.3,157.0 (±49.2),88.0 (±49.2),56.1% (±37.3%)
Dobrich,Male,(85-89),157.6,192,34.4,20.6,1.7,Not Significant,40.3,117.3,197.9,21.8,24.8,157.6 (±40.3),34.4 (±40.3),21.8% (±24.8%)
Dobrich,Male,(90+),66.8,104,37.2,14.5,2.6,Significant Increase,28.4,38.4,95.2,55.7,46.5,66.8 (±28.4),37.2 (±28.4),55.7% (±46.5%)
Dobrich,Total,(0-4),15.0,10,-5.0,5.9,-0.8,Not Significant,11.6,3.4,26.6,-33.3,29.1,15.0 (±11.6),-5.0 (±11.6),-33.3% (±29.1%)
Dobrich,Total,(10-14),-2.6,2,4.6,2.1,2.1,Significant Increase,4.2,-6.8,1.6,-176.9,-201.9,-2.6 (±4.2),4.6 (±4.2),-176.9% (±-201.9%)
Dobrich,Total,(15-19),7.8,3,-4.8,4.4,-1.1,Not Significant,8.6,-0.8,16.4,-61.5,20.2,7.8 (±8.6),-4.8 (±8.6),-61.5% (±20.2%)
Dobrich,Total,(20-24),4.0,7,3.0,4.0,0.7,Not Significant,7.8,-3.8,11.8,75.0,115.7,4.0 (±7.8),3.0 (±7.8),75.0% (±115.7%)
Dobrich,Total,(25-29),6.0,13,7.0,5.2,1.3,Not Significant,10.2,-4.2,16.2,116.7,136.5,6.0 (±10.2),7.0 (±10.2),116.7% (±136.5%)
Dobrich,Total,(30-34),14.4,14,-0.4,6.0,-0.1,Not Significant,11.8,2.6,26.2,-2.8,43.8,14.4 (±11.8),-0.4 (±11.8),-2.8% (±43.8%)
Dobrich,Total,(35-39),31.8,25,-6.8,8.2,-0.8,Not Significant,16.1,15.7,47.9,-21.4,26.4,31.8 (±16.1),-6.8 (±16.1),-21.4% (±26.4%)
Dobrich,Total,(40-44),31.8,47,15.2,10.4,1.5,Not Significant,20.5,11.3,52.3,47.8,57.9,31.8 (±20.5),15.2 (±20.5),47.8% (±57.9%)
Dobrich,Total,(45-49),70.6,93,22.4,14.6,1.5,Not Significant,28.6,42.0,99.2,31.7,38.0,70.6 (±28.6),22.4 (±28.6),31.7% (±38.0%)
Dobrich,Total,(5-9),1.2,1,-0.2,2.4,-0.1,Not Significant,4.6,-3.4,5.8,-16.7,66.1,1.2 (±4.6),-0.2 (±4.6),-16.7% (±66.1%)
Dobrich,Total,(50-54),104.6,163,58.4,17.2,3.4,Significant Increase,33.7,70.9,138.3,55.8,37.9,104.6 (±33.7),58.4 (±33.7),55.8% (±37.9%)
Dobrich,Total,(55-59),169.8,236,66.2,21.9,3.0,Significant Increase,42.9,126.9,212.7,39.0,28.0,169.8 (±42.9),66.2 (±42.9),39.0% (±28.0%)
Dobrich,Total,(60-64),218.8,343,124.2,28.0,4.4,Significant Increase,54.8,164.0,273.6,56.8,31.4,218.8 (±54.8),124.2 (±54.8),56.8% (±31.4%)
Dobrich,Total,(65-69),358.0,447,89.0,32.1,2.8,Significant Increase,62.8,295.2,420.8,24.9,18.7,358.0 (±62.8),89.0 (±62.8),24.9% (±18.7%)
Dobrich,Total,(70-74),407.6,628,220.4,30.6,7.2,Significant Increase,60.0,347.6,467.6,54.1,19.8,407.6 (±60.0),220.4 (±60.0),54.1% (±19.8%)
Dobrich,Total,(75-79),467.6,648,180.4,34.4,5.2,Significant Increase,67.4,400.2,535.0,38.6,17.5,467.6 (±67.4),180.4 (±67.4),38.6% (±17.5%)
Dobrich,Total,(80-84),426.0,552,126.0,41.6,3.0,Significant Increase,81.5,344.5,507.5,29.6,20.8,426.0 (±81.5),126.0 (±81.5),29.6% (±20.8%)
Dobrich,Total,(85-89),389.2,475,85.8,33.9,2.5,Significant Increase,66.4,322.8,455.6,22.0,17.7,389.2 (±66.4),85.8 (±66.4),22.0% (±17.7%)
Dobrich,Total,(90+),208.8,272,63.2,25.9,2.4,Significant Increase,50.7,158.1,259.5,30.3,25.5,208.8 (±50.7),63.2 (±50.7),30.3% (±25.5%)
Gabrovo,Female,(0-4),2.2,4,1.8,2.6,0.7,Not Significant,5.1,-2.9,7.3,81.8,127.0,2.2 (±5.1),1.8 (±5.1),81.8% (±127.0%)
Gabrovo,Female,(10-14),-0.6,1,1.6,0.7,2.1,Significant Increase,1.5,-2.1,0.9,-266.7,-277.8,-0.6 (±1.5),1.6 (±1.5),-266.7% (±-277.8%)
Gabrovo,Female,(15-19),-0.4,0,0.4,1.8,0.2,Not Significant,3.4,-3.8,3.0,-100.0,0.0,-0.4 (±3.4),0.4 (±3.4),-100.0% (±0.0%)
Gabrovo,Female,(20-24),0.2,0,-0.2,1.3,-0.2,Not Significant,2.5,-2.3,2.7,-100.0,0.0,0.2 (±2.5),-0.2 (±2.5),-100.0% (±0.0%)
Gabrovo,Female,(25-29),1.2,2,0.8,2.1,0.4,Not Significant,4.2,-3.0,5.4,66.7,129.7,1.2 (±4.2),0.8 (±4.2),66.7% (±129.7%)
Gabrovo,Female,(30-34),-1.0,3,4.0,1.7,2.4,Significant Increase,3.3,-4.3,2.3,-400.0,-430.4,-1.0 (±3.3),4.0 (±3.3),-400.0% (±-430.4%)
Gabrovo,Female,(35-39),-0.0,4,4.0,2.8,1.4,Not Significant,5.5,-5.5,5.5,-98849860126757.1,-98849860126729.8,-0.0 (±5.5),4.0 (±5.5),-98849860126757.1% (±-98849860126729.8%)
Gabrovo,Female,(40-44),6.4,3,-3.4,4.1,-0.8,Not Significant,8.0,-1.6,14.4,-53.1,26.1,6.4 (±8.0),-3.4 (±8.0),-53.1% (±26.1%)
Gabrovo,Female,(45-49),16.6,13,-3.6,5.3,-0.7,Not Significant,10.3,6.3,26.9,-21.7,30.0,16.6 (±10.3),-3.6 (±10.3),-21.7% (±30.0%)
Gabrovo,Female,(5-9),-0.6,1,1.6,0.7,2.1,Significant Increase,1.5,-2.1,0.9,-266.7,-277.8,-0.6 (±1.5),1.6 (±1.5),-266.7% (±-277.8%)
Gabrovo,Female,(50-54),19.8,16,-3.8,5.6,-0.7,Not Significant,10.9,8.9,30.7,-19.2,28.7,19.8 (±10.9),-3.8 (±10.9),-19.2% (±28.7%)
Gabrovo,Female,(55-59),21.8,51,29.2,7.9,3.7,Significant Increase,15.6,6.2,37.4,133.9,97.5,21.8 (±15.6),29.2 (±15.6),133.9% (±97.5%)
Gabrovo,Female,(60-64),41.8,61,19.2,10.9,1.8,Not Significant,21.4,20.4,63.2,45.9,49.4,41.8 (±21.4),19.2 (±21.4),45.9% (±49.4%)
Gabrovo,Female,(65-69),73.0,95,22.0,14.3,1.5,Not Significant,27.9,45.1,100.9,30.1,35.9,73.0 (±27.9),22.0 (±27.9),30.1% (±35.9%)
Gabrovo,Female,(70-74),144.8,205,60.2,17.6,3.4,Significant Increase,34.6,110.2,179.4,41.6,27.3,144.8 (±34.6),60.2 (±34.6),41.6% (±27.3%)
Gabrovo,Female,(75-79),158.6,259,100.4,22.4,4.5,Significant Increase,43.9,114.7,202.5,63.3,35.4,158.6 (±43.9),100.4 (±43.9),63.3% (±35.4%)
Gabrovo,Female,(80-84),208.6,324,115.4,29.0,4.0,Significant Increase,56.9,151.7,265.5,55.3,33.3,208.6 (±56.9),115.4 (±56.9),55.3% (±33.3%)
Gabrovo,Female,(85-89),210.4,290,79.6,25.3,3.1,Significant Increase,49.6,160.8,260.0,37.8,26.3,210.4 (±49.6),79.6 (±49.6),37.8% (±26.3%)
Gabrovo,Female,(90+),168.6,192,23.4,20.6,1.1,Not Significant,40.4,128.2,209.0,13.9,22.0,168.6 (±40.4),23.4 (±40.4),13.9% (±22.0%)
Gabrovo,Male,(0-4),1.8,2,0.2,2.4,0.1,Not Significant,4.6,-2.8,6.4,11.1,79.8,1.8 (±4.6),0.2 (±4.6),11.1% (±79.8%)
Gabrovo,Male,(10-14),0.4,0,-0.4,1.1,-0.4,Not Significant,2.1,-1.7,2.5,-100.0,0.0,0.4 (±2.1),-0.4 (±2.1),-100.0% (±0.0%)
Gabrovo,Male,(15-19),2.2,2,-0.2,1.8,-0.1,Not Significant,3.6,-1.4,5.8,-9.1,56.4,2.2 (±3.6),-0.2 (±3.6),-9.1% (±56.4%)
Gabrovo,Male,(20-24),2.0,5,3.0,3.0,1.0,Not Significant,5.8,-3.8,7.8,150.0,185.9,2.0 (±5.8),3.0 (±5.8),150.0% (±185.9%)
Gabrovo,Male,(25-29),2.4,2,-0.4,3.2,-0.1,Not Significant,6.3,-3.9,8.7,-16.7,60.3,2.4 (±6.3),-0.4 (±6.3),-16.7% (±60.3%)
Gabrovo,Male,(30-34),0.4,5,4.6,2.8,1.6,Not Significant,5.6,-5.2,6.0,1150.0,1166.7,0.4 (±5.6),4.6 (±5.6),1150.0% (±1166.7%)
Gabrovo,Male,(35-39),5.8,11,5.2,4.1,1.3,Not Significant,8.1,-2.3,13.9,89.7,110.6,5.8 (±8.1),5.2 (±8.1),89.7% (±110.6%)
Gabrovo,Male,(40-44),10.4,24,13.6,6.6,2.1,Significant Increase,13.0,-2.6,23.4,130.8,128.2,10.4 (±13.0),13.6 (±13.0),130.8% (±128.2%)
Gabrovo,Male,(45-49),17.4,36,18.6,7.8,2.4,Significant Increase,15.2,2.2,32.6,106.9,96.5,17.4 (±15.2),18.6 (±15.2),106.9% (±96.5%)
Gabrovo,Male,(5-9),-0.6,0,0.6,1.3,0.5,Not Significant,2.5,-3.1,1.9,-100.0,0.0,-0.6 (±2.5),0.6 (±2.5),-100.0% (±0.0%)
Gabrovo,Male,(50-54),33.8,51,17.2,10.8,1.6,Not Significant,21.3,12.5,55.1,50.9,58.3,33.8 (±21.3),17.2 (±21.3),50.9% (±58.3%)
Gabrovo,Male,(55-59),58.4,67,8.6,12.9,0.7,Not Significant,25.4,33.0,83.8,14.7,34.7,58.4 (±25.4),8.6 (±25.4),14.7% (±34.7%)
Gabrovo,Male,(60-64),90.8,120,29.2,16.5,1.8,Not Significant,32.2,58.6,123.0,32.2,34.6,90.8 (±32.2),29.2 (±32.2),32.2% (±34.6%)
Gabrovo,Male,(65-69),139.8,168,28.2,18.5,1.5,Not Significant,36.3,103.5,176.1,20.2,24.8,139.8 (±36.3),28.2 (±36.3),20.2% (±24.8%)
Gabrovo,Male,(70-74),186.0,218,32.0,23.2,1.4,Not Significant,45.5,140.5,231.5,17.2,23.0,186.0 (±45.5),32.0 (±45.5),17.2% (±23.0%)
Gabrovo,Male,(75-79),151.4,217,65.6,19.8,3.3,Significant Increase,38.8,112.6,190.2,43.3,29.2,151.4 (±38.8),65.6 (±38.8),43.3% (±29.2%)
Gabrovo,Male,(80-84),159.2,223,63.8,22.6,2.8,Significant Increase,44.3,114.9,203.5,40.1,30.5,159.2 (±44.3),63.8 (±44.3),40.1% (±30.5%)
Gabrovo,Male,(85-89),152.2,213,60.8,18.6,3.3,Significant Increase,36.4,115.8,188.6,39.9,27.0,152.2 (±36.4),60.8 (±36.4),39.9% (±27.0%)
Gabrovo,Male,(90+),56.0,86,30.0,14.9,2.0,Significant Increase,29.2,26.8,85.2,53.6,52.7,56.0 (±29.2),30.0 (±29.2),53.6% (±52.7%)
Gabrovo,Total,(0-4),4.0,6,2.0,3.7,0.5,Not Significant,7.2,-3.2,11.2,50.0,96.4,4.0 (±7.2),2.0 (±7.2),50.0% (±96.4%)
Gabrovo,Total,(10-14),-0.2,1,1.2,1.3,0.9,Not Significant,2.5,-2.7,2.3,-600.0,-543.5,-0.2 (±2.5),1.2 (±2.5),-600.0% (±-543.5%)
Gabrovo,Total,(15-19),1.8,2,0.2,2.5,0.1,Not Significant,4.9,-3.1,6.7,11.1,81.2,1.8 (±4.9),0.2 (±4.9),11.1% (±81.2%)
Gabrovo,Total,(20-24),2.2,5,2.8,3.2,0.9,Not Significant,6.3,-4.1,8.5,127.3,168.5,2.2 (±6.3),2.8 (±6.3),127.3% (±168.5%)
Gabrovo,Total,(25-29),3.6,4,0.4,4.0,0.1,Not Significant,7.8,-4.2,11.4,11.1,76.0,3.6 (±7.8),0.4 (±7.8),11.1% (±76.0%)
Gabrovo,Total,(30-34),-0.6,8,8.6,3.3,2.6,Significant Increase,6.5,-7.1,5.9,-1433.3,-1468.9,-0.6 (±6.5),8.6 (±6.5),-1433.3% (±-1468.9%)
Gabrovo,Total,(35-39),5.8,15,9.2,4.8,1.9,Not Significant,9.5,-3.7,15.3,158.6,160.6,5.8 (±9.5),9.2 (±9.5),158.6% (±160.6%)
Gabrovo,Total,(40-44),16.8,27,10.2,8.0,1.3,Not Significant,15.6,1.2,32.4,60.7,77.4,16.8 (±15.6),10.2 (±15.6),60.7% (±77.4%)
Gabrovo,Total,(45-49),34.0,49,15.0,9.2,1.6,Not Significant,18.0,16.0,52.0,44.1,49.9,34.0 (±18.0),15.0 (±18.0),44.1% (±49.9%)
Gabrovo,Total,(5-9),-1.2,1,2.2,1.5,1.5,Not Significant,2.9,-4.1,1.7,-183.3,-142.1,-1.2 (±2.9),2.2 (±2.9),-183.3% (±-142.1%)
Gabrovo,Total,(50-54),53.6,67,13.4,12.0,1.1,Not Significant,23.5,30.1,77.1,25.0,38.1,53.6 (±23.5),13.4 (±23.5),25.0% (±38.1%)
Gabrovo,Total,(55-59),80.2,118,37.8,14.8,2.5,Significant Increase,29.1,51.1,109.3,47.1,39.1,80.2 (±29.1),37.8 (±29.1),47.1% (±39.1%)
Gabrovo,Total,(60-64),132.6,181,48.4,19.4,2.5,Significant Increase,38.0,94.6,170.6,36.5,30.4,132.6 (±38.0),48.4 (±38.0),36.5% (±30.4%)
Gabrovo,Total,(65-69),212.8,263,50.2,24.1,2.1,Significant Increase,47.3,165.5,260.1,23.6,22.5,212.8 (±47.3),50.2 (±47.3),23.6% (±22.5%)
Gabrovo,Total,(70-74),330.8,423,92.2,28.4,3.2,Significant Increase,55.7,275.1,386.5,27.9,18.5,330.8 (±55.7),92.2 (±55.7),27.9% (±18.5%)
Gabrovo,Total,(75-79),310.0,476,166.0,29.4,5.7,Significant Increase,57.6,252.4,367.6,53.5,24.0,310.0 (±57.6),166.0 (±57.6),53.5% (±24.0%)
Gabrovo,Total,(80-84),367.8,547,179.2,40.5,4.4,Significant Increase,79.4,288.4,447.2,48.7,26.4,367.8 (±79.4),179.2 (±79.4),48.7% (±26.4%)
Gabrovo,Total,(85-89),362.6,503,140.4,30.5,4.6,Significant Increase,59.8,302.8,422.4,38.7,19.6,362.6 (±59.8),140.4 (±59.8),38.7% (±19.6%)
Gabrovo,Total,(90+),224.6,278,53.4,25.8,2.1,Significant Increase,50.5,174.1,275.1,23.8,22.7,224.6 (±50.5),53.4 (±50.5),23.8% (±22.7%)
Haskovo,Female,(0-4),6.2,5,-1.2,4.4,-0.3,Not Significant,8.7,-2.5,14.9,-19.4,47.0,6.2 (±8.7),-1.2 (±8.7),-19.4% (±47.0%)
Haskovo,Female,(10-14),0.4,0,-0.4,1.1,-0.4,Not Significant,2.1,-1.7,2.5,-100.0,0.0,0.4 (±2.1),-0.4 (±2.1),-100.0% (±0.0%)
Haskovo,Female,(15-19),5.2,3,-2.2,2.8,-0.8,Not Significant,5.5,-0.3,10.7,-42.3,29.7,5.2 (±5.5),-2.2 (±5.5),-42.3% (±29.7%)
Haskovo,Female,(20-24),-0.4,1,1.4,2.0,0.7,Not Significant,4.0,-4.4,3.6,-350.0,-277.8,-0.4 (±4.0),1.4 (±4.0),-350.0% (±-277.8%)
Haskovo,Female,(25-29),2.4,1,-1.4,2.6,-0.5,Not Significant,5.1,-2.7,7.5,-58.3,28.4,2.4 (±5.1),-1.4 (±5.1),-58.3% (±28.4%)
Haskovo,Female,(30-34),5.0,5,-0.0,3.9,-0.0,Not Significant,7.7,-2.7,12.7,-0.0,60.6,5.0 (±7.7),-0.0 (±7.7),-0.0% (±60.6%)
Haskovo,Female,(35-39),10.0,8,-2.0,4.8,-0.4,Not Significant,9.3,0.7,19.3,-20.0,38.5,10.0 (±9.3),-2.0 (±9.3),-20.0% (±38.5%)
Haskovo,Female,(40-44),11.2,23,11.8,5.5,2.2,Significant Increase,10.7,0.5,21.9,105.4,100.4,11.2 (±10.7),11.8 (±10.7),105.4% (±100.4%)
Haskovo,Female,(45-49),20.8,40,19.2,7.7,2.5,Significant Increase,15.1,5.7,35.9,92.3,80.9,20.8 (±15.1),19.2 (±15.1),92.3% (±80.9%)
Haskovo,Female,(5-9),1.6,3,1.4,1.5,0.9,Not Significant,2.9,-1.3,4.5,87.5,120.8,1.6 (±2.9),1.4 (±2.9),87.5% (±120.8%)
Haskovo,Female,(50-54),19.8,47,27.2,9.5,2.9,Significant Increase,18.6,1.2,38.4,137.4,115.0,19.8 (±18.6),27.2 (±18.6),137.4% (±115.0%)
Haskovo,Female,(55-59),50.4,73,22.6,12.7,1.8,Not Significant,24.9,25.5,75.3,44.8,47.9,50.4 (±24.9),22.6 (±24.9),44.8% (±47.9%)
Haskovo,Female,(60-64),85.0,121,36.0,15.9,2.3,Significant Increase,31.1,53.9,116.1,42.4,38.2,85.0 (±31.1),36.0 (±31.1),42.4% (±38.2%)
Haskovo,Female,(65-69),125.4,221,95.6,20.6,4.6,Significant Increase,40.4,85.0,165.8,76.2,42.9,125.4 (±40.4),95.6 (±40.4),76.2% (±42.9%)
Haskovo,Female,(70-74),137.4,278,140.6,20.9,6.7,Significant Increase,41.0,96.4,178.4,102.3,46.5,137.4 (±41.0),140.6 (±41.0),102.3% (±46.5%)
Haskovo,Female,(75-79),199.2,358,158.8,27.7,5.7,Significant Increase,54.3,144.9,253.5,79.7,38.5,199.2 (±54.3),158.8 (±54.3),79.7% (±38.5%)
Haskovo,Female,(80-84),366.6,484,117.4,35.3,3.3,Significant Increase,69.2,297.4,435.8,32.0,20.9,366.6 (±69.2),117.4 (±69.2),32.0% (±20.9%)
Haskovo,Female,(85-89),419.4,511,91.6,37.7,2.4,Significant Increase,73.9,345.5,493.3,21.8,18.2,419.4 (±73.9),91.6 (±73.9),21.8% (±18.2%)
Haskovo,Female,(90+),275.4,322,46.6,26.6,1.7,Not Significant,52.2,223.2,327.6,16.9,18.6,275.4 (±52.2),46.6 (±52.2),16.9% (±18.6%)
Haskovo,Male,(0-4),9.0,5,-4.0,5.7,-0.7,Not Significant,11.2,-2.2,20.2,-44.4,30.8,9.0 (±11.2),-4.0 (±11.2),-44.4% (±30.8%)
Haskovo,Male,(10-14),0.0,0,-0.0,2.0,-0.0,Not Significant,3.9,-3.9,3.9,-100.0,0.0,0.0 (±3.9),-0.0 (±3.9),-100.0% (±0.0%)
Haskovo,Male,(15-19),3.8,6,2.2,3.0,0.7,Not Significant,6.0,-2.2,9.8,57.9,96.7,3.8 (±6.0),2.2 (±6.0),57.9% (±96.7%)
Haskovo,Male,(20-24),4.0,8,4.0,3.9,1.0,Not Significant,7.7,-3.7,11.7,100.0,131.6,4.0 (±7.7),4.0 (±7.7),100.0% (±131.6%)
Haskovo,Male,(25-29),5.2,7,1.8,3.9,0.5,Not Significant,7.7,-2.5,12.9,34.6,80.3,5.2 (±7.7),1.8 (±7.7),34.6% (±80.3%)
Haskovo,Male,(30-34),6.8,9,2.2,5.2,0.4,Not Significant,10.2,-3.4,17.0,32.4,79.5,6.8 (±10.2),2.2 (±10.2),32.4% (±79.5%)
Haskovo,Male,(35-39),15.8,15,-0.8,6.6,-0.1,Not Significant,12.9,2.9,28.7,-5.1,42.6,15.8 (±12.9),-0.8 (±12.9),-5.1% (±42.6%)
Haskovo,Male,(40-44),41.4,33,-8.4,7.8,-1.1,Not Significant,15.3,26.1,56.7,-20.3,21.5,41.4 (±15.3),-8.4 (±15.3),-20.3% (±21.5%)
Haskovo,Male,(45-49),39.6,65,25.4,11.8,2.2,Significant Increase,23.1,16.5,62.7,64.1,60.4,39.6 (±23.1),25.4 (±23.1),64.1% (±60.4%)
Haskovo,Male,(5-9),-1.0,0,1.0,1.6,0.6,Not Significant,3.1,-4.1,2.1,-100.0,0.0,-1.0 (±3.1),1.0 (±3.1),-100.0% (±0.0%)
Haskovo,Male,(50-54),88.8,88,-0.8,15.2,-0.1,Not Significant,29.9,58.9,118.7,-0.9,25.0,88.8 (±29.9),-0.8 (±29.9),-0.9% (±25.0%)
Haskovo,Male,(55-59),131.2,163,31.8,20.3,1.6,Not Significant,39.7,91.5,170.9,24.2,28.8,131.2 (±39.7),31.8 (±39.7),24.2% (±28.8%)
Haskovo,Male,(60-64),192.4,260,67.6,22.1,3.1,Significant Increase,43.3,149.1,235.7,35.1,24.8,192.4 (±43.3),67.6 (±43.3),35.1% (±24.8%)
Haskovo,Male,(65-69),274.4,349,74.6,26.6,2.8,Significant Increase,52.1,222.3,326.5,27.2,20.3,274.4 (±52.1),74.6 (±52.1),27.2% (±20.3%)
Haskovo,Male,(70-74),256.8,422,165.2,24.3,6.8,Significant Increase,47.6,209.2,304.4,64.3,25.7,256.8 (±47.6),165.2 (±47.6),64.3% (±25.7%)
Haskovo,Male,(75-79),270.6,435,164.4,28.6,5.8,Significant Increase,56.0,214.6,326.6,60.8,27.6,270.6 (±56.0),164.4 (±56.0),60.8% (±27.6%)
Haskovo,Male,(80-84),228.6,368,139.4,29.6,4.7,Significant Increase,58.1,170.5,286.7,61.0,32.6,228.6 (±58.1),139.4 (±58.1),61.0% (±32.6%)
Haskovo,Male,(85-89),280.4,285,4.6,25.8,0.2,Not Significant,50.6,229.8,331.0,1.6,15.5,280.4 (±50.6),4.6 (±50.6),1.6% (±15.5%)
Haskovo,Male,(90+),142.8,187,44.2,18.4,2.4,Significant Increase,36.0,106.8,178.8,31.0,26.4,142.8 (±36.0),44.2 (±36.0),31.0% (±26.4%)
Haskovo,Total,(0-4),15.2,10,-5.2,7.2,-0.7,Not Significant,14.1,1.1,29.3,-34.2,31.7,15.2 (±14.1),-5.2 (±14.1),-34.2% (±31.7%)
Haskovo,Total,(10-14),0.4,0,-0.4,2.2,-0.2,Not Significant,4.4,-4.0,4.8,-100.0,0.0,0.4 (±4.4),-0.4 (±4.4),-100.0% (±0.0%)
Haskovo,Total,(15-19),9.0,9,0.0,4.2,0.0,Not Significant,8.2,0.8,17.2,0.0,47.7,9.0 (±8.2),0.0 (±8.2),0.0% (±47.7%)
Haskovo,Total,(20-24),3.6,9,5.4,4.4,1.2,Not Significant,8.5,-4.9,12.1,150.0,175.6,3.6 (±8.5),5.4 (±8.5),150.0% (±175.6%)
Haskovo,Total,(25-29),7.6,8,0.4,4.7,0.1,Not Significant,9.2,-1.6,16.8,5.3,57.7,7.6 (±9.2),0.4 (±9.2),5.3% (±57.7%)
Haskovo,Total,(30-34),11.8,14,2.2,6.6,0.3,Not Significant,12.8,-1.0,24.6,18.6,61.7,11.8 (±12.8),2.2 (±12.8),18.6% (±61.7%)
Haskovo,Total,(35-39),25.8,23,-2.8,8.3,-0.3,Not Significant,16.2,9.6,42.0,-10.9,34.3,25.8 (±16.2),-2.8 (±16.2),-10.9% (±34.3%)
Haskovo,Total,(40-44),52.6,56,3.4,9.6,0.4,Not Significant,18.8,33.8,71.4,6.5,28.1,52.6 (±18.8),3.4 (±18.8),6.5% (±28.1%)
Haskovo,Total,(45-49),60.4,105,44.6,13.4,3.3,Significant Increase,26.3,34.1,86.7,73.8,52.7,60.4 (±26.3),44.6 (±26.3),73.8% (±52.7%)
Haskovo,Total,(5-9),0.6,3,2.4,2.2,1.1,Not Significant,4.3,-3.7,4.9,400.0,438.8,0.6 (±4.3),2.4 (±4.3),400.0% (±438.8%)
Haskovo,Total,(50-54),108.6,135,26.4,17.9,1.5,Not Significant,35.2,73.4,143.8,24.3,30.4,108.6 (±35.2),26.4 (±35.2),24.3% (±30.4%)
Haskovo,Total,(55-59),181.6,236,54.4,23.5,2.3,Significant Increase,46.0,135.6,227.6,30.0,26.3,181.6 (±46.0),54.4 (±46.0),30.0% (±26.3%)
Haskovo,Total,(60-64),277.4,381,103.6,27.2,3.8,Significant Increase,53.3,224.1,330.7,37.3,22.1,277.4 (±53.3),103.6 (±53.3),37.3% (±22.1%)
Haskovo,Total,(65-69),399.8,570,170.2,33.4,5.1,Significant Increase,65.4,334.4,465.2,42.6,20.1,399.8 (±65.4),170.2 (±65.4),42.6% (±20.1%)
Haskovo,Total,(70-74),394.2,700,305.8,33.5,9.1,Significant Increase,65.6,328.6,459.8,77.6,25.4,394.2 (±65.6),305.8 (±65.6),77.6% (±25.4%)
Haskovo,Total,(75-79),469.8,793,323.2,40.4,8.0,Significant Increase,79.3,390.5,549.1,68.8,24.4,469.8 (±79.3),323.2 (±79.3),68.8% (±24.4%)
Haskovo,Total,(80-84),595.2,852,256.8,47.1,5.5,Significant Increase,92.3,502.9,687.5,43.1,19.2,595.2 (±92.3),256.8 (±92.3),43.1% (±19.2%)
Haskovo,Total,(85-89),699.8,796,96.2,48.6,2.0,Significant Increase,95.3,604.5,795.1,13.7,13.6,699.8 (±95.3),96.2 (±95.3),13.7% (±13.6%)
Haskovo,Total,(90+),418.2,509,90.8,32.6,2.8,Significant Increase,63.9,354.3,482.1,21.7,16.1,418.2 (±63.9),90.8 (±63.9),21.7% (±16.1%)
Kardzhali,Female,(0-4),4.4,8,3.6,3.3,1.1,Not Significant,6.5,-2.1,10.9,81.8,108.4,4.4 (±6.5),3.6 (±6.5),81.8% (±108.4%)
Kardzhali,Female,(10-14),0.0,1,1.0,0.0,,Undetermined,0.0,0.0,0.0,0.0,,0.0 (±0.0),1.0 (±0.0),0.0% (±nan%)
Kardzhali,Female,(15-19),1.0,2,1.0,1.3,0.8,Not Significant,2.5,-1.5,3.5,100.0,142.9,1.0 (±2.5),1.0 (±2.5),100.0% (±142.9%)
Kardzhali,Female,(20-24),2.0,2,0.0,1.8,0.0,Not Significant,3.6,-1.6,5.6,0.0,64.3,2.0 (±3.6),0.0 (±3.6),0.0% (±64.3%)
Kardzhali,Female,(25-29),2.2,1,-1.2,1.9,-0.6,Not Significant,3.7,-1.5,5.9,-54.5,28.6,2.2 (±3.7),-1.2 (±3.7),-54.5% (±28.6%)
Kardzhali,Female,(30-34),8.4,2,-6.4,2.8,-2.3,Significant Decrease,5.4,3.0,13.8,-76.2,9.3,8.4 (±5.4),-6.4 (±5.4),-76.2% (±9.3%)
Kardzhali,Female,(35-39),2.0,5,3.0,4.8,0.6,Not Significant,9.3,-7.3,11.3,150.0,205.8,2.0 (±9.3),3.0 (±9.3),150.0% (±205.8%)
Kardzhali,Female,(40-44),6.4,15,8.6,3.9,2.2,Significant Increase,7.6,-1.2,14.0,134.4,127.3,6.4 (±7.6),8.6 (±7.6),134.4% (±127.3%)
Kardzhali,Female,(45-49),7.8,12,4.2,5.5,0.8,Not Significant,10.8,-3.0,18.6,53.8,89.3,7.8 (±10.8),4.2 (±10.8),53.8% (±89.3%)
Kardzhali,Female,(5-9),1.4,0,-1.4,1.3,-1.1,Not Significant,2.5,-1.1,3.9,-100.0,0.0,1.4 (±2.5),-1.4 (±2.5),-100.0% (±0.0%)
Kardzhali,Female,(50-54),19.2,20,0.8,7.6,0.1,Not Significant,15.0,4.2,34.2,4.2,45.7,19.2 (±15.0),0.8 (±15.0),4.2% (±45.7%)
